"TABLE_NAME","COLUMN_NAME","CNTITLE","CNNAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","IS_PK"
"T_ZYC_20240416","YWMK","","","NUMBER","22","","","N"
"T_ZYC_20240507","SUCONDTLID","","","NUMBER","22","10","0","N"
"T_ZYC_20240507","SALESDTLID","","","NUMBER","22","10","0","N"
"T_ZYC_BS","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_BS","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_BS","BSQTY","","","NUMBER","22","","","N"
"T_ZYC_BS","BSTOTAL","","","NUMBER","22","","","N"
"T_ZYC_BS_2022","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_BS_2022","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_BS_2022","BSQTY","","","NUMBER","22","","","N"
"T_ZYC_BS_2022","BSTOTAL","","","NUMBER","22","","","N"
"T_ZYC_BY","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_BY","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_BY","BYQTY","","","NUMBER","22","","","N"
"T_ZYC_BY","BYTOTAL","","","NUMBER","22","","","N"
"T_ZYC_BY_2022","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_BY_2022","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_BY_2022","BYQTY","","","NUMBER","22","","","N"
"T_ZYC_BY_2022","BYTOTAL","","","NUMBER","22","","","N"
"T_ZYC_CG","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_CG","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_CG","CGQTY","","","NUMBER","22","","","N"
"T_ZYC_CG","CGTOTAL","","","NUMBER","22","","","N"
"T_ZYC_CGTH","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_CGTH","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_CGTH","CGTHQTY","","","NUMBER","22","","","N"
"T_ZYC_CGTH","CGTHTOTAL","","","NUMBER","22","","","N"
"T_ZYC_CGTH_2022","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_CGTH_2022","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_CGTH_2022","CGTHQTY","","","NUMBER","22","","","N"
"T_ZYC_CGTH_2022","CGTHTOTAL","","","NUMBER","22","","","N"
"T_ZYC_CG_2022","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_CG_2022","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_CG_2022","CGQTY","","","NUMBER","22","","","N"
"T_ZYC_CG_2022","CGTOTAL","","","NUMBER","22","","","N"
"T_ZYC_CSH","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_CSH","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_CSH","CSHQTY","","","NUMBER","22","","","N"
"T_ZYC_CSH","CSHTOTAL","","","NUMBER","22","","","N"
"T_ZYC_CSH_2022","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_CSH_2022","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_CSH_2022","CSHQTY","","","NUMBER","22","","","N"
"T_ZYC_CSH_2022","CSHTOTAL","","","NUMBER","22","","","N"
"T_ZYC_LS","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_LS","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_LS","LSQTY","","","NUMBER","22","","","N"
"T_ZYC_LS","LSCB","","","NUMBER","22","","","N"
"T_ZYC_LS","LSTOTAL","","","NUMBER","22","","","N"
"T_ZYC_LS","LSMLE","","","NUMBER","22","","","N"
"T_ZYC_LS","LSMLL","","","NUMBER","22","","","N"
"T_ZYC_LSTH","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_LSTH","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_LSTH","LSTHQTY","","","NUMBER","22","","","N"
"T_ZYC_LSTH","LSTHCB","","","NUMBER","22","","","N"
"T_ZYC_LSTH","LSTHTOTAL","","","NUMBER","22","","","N"
"T_ZYC_LSTH","LSTHMLE","","","NUMBER","22","","","N"
"T_ZYC_LSTH","LSTHMLL","","","NUMBER","22","","","N"
"T_ZYC_LSTH_2022","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_LSTH_2022","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_LSTH_2022","LSTHQTY","","","NUMBER","22","","","N"
"T_ZYC_LSTH_2022","LSTHCB","","","NUMBER","22","","","N"
"T_ZYC_LSTH_2022","LSTHTOTAL","","","NUMBER","22","","","N"
"T_ZYC_LSTH_2022","LSTHMLE","","","NUMBER","22","","","N"
"T_ZYC_LSTH_2022","LSTHMLL","","","NUMBER","22","","","N"
"T_ZYC_LS_2022","STORAGEID","","","NUMBER","22","10","0","N"
"T_ZYC_LS_2022","GOODSID","","","NUMBER","22","10","0","N"
"T_ZYC_LS_2022","LSQTY","","","NUMBER","22","","","N"
"T_ZYC_LS_2022","LSCB","","","NUMBER","22","","","N"
"T_ZYC_LS_2022","LSTOTAL","","","NUMBER","22","","","N"
"T_ZYC_LS_2022","LSMLE","","","NUMBER","22","","","N"
"T_ZYC_LS_2022","LSMLL","","","NUMBER","22","","","N"
"T_ZYC_TMP","GOODSID","","","NUMBER","22","","","N"
"T_ZYC_TMP","ZX_GJYPBWM","","","VARCHAR2","100","","","N"
"T_ZYC_TMP","GOODSNAME","","","VARCHAR2","500","","","N"
"T_ZYC_TMP","GOODSNAME1","","","VARCHAR2","500","","","N"
"T_ZYC_TMP","CUSTOMID","","","NUMBER","22","10","0","N"
"T_ZYC_TMP","SEQID","","","NUMBER","22","10","0","N"
"T_ZYC_TMP","MEMO","","","VARCHAR2","4000","","","N"
"T_ZYC_TMP","CREDATE","","","DATE","7","","","N"
"T_ZYYPQDJL","ID","主键","主键","NUMBER","22","","","Y"
"T_ZYYPQDJL","CREDATE","创建日期","创建日期","DATE","7","","","N"
"T_ZYYPQDJL","GOODSID","品种ID","品种ID","NUMBER","22","","","N"
"T_ZYYPQDJL","LOTNO","批号","批号","VARCHAR2","30","","","N"
"T_ZYYPQDJL","OLDLOTNO","批号","批号","VARCHAR2","30","","","N"
"T_ZYYPQDJL","NEWLOTNO","清斗前批号","清斗前批号","VARCHAR2","30","","","N"
"T_ZYYPQDJL","QDR","清斗后批号","清斗后批号","NUMBER","22","","","N"
"T_ZYYPQDJL","PLACEPOINTID","门店id","门店id","NUMBER","22","","","N"
"T_ZYYPQDJL","REASON","清斗原因","清斗原因","VARCHAR2","200","","","N"
"T_ZYYPQDJL","WEIGHT","清斗前重量","清斗前重量","NUMBER","22","","","N"
"T_ZYYPQDJL","QUALITY","清斗前质量状况","清斗前质量状况","VARCHAR2","100","","","N"
"T_ZYYPQDJL","ISCOMPLETE","清斗是否彻底","清斗是否彻底","VARCHAR2","10","","","N"
"T_ZYYPQDJL","FCR","复查人","复查人","NUMBER","22","","","N"
"T_ZYYPQDJL","MEMO","备注","备注","VARCHAR2","200","","","N"
"T_ZYYPQDJL","QDHZL","清斗后重量","清斗后重量","NUMBER","22","","","N"
"T_ZZGL","COMPANYID","公司/门店id","公司/门店id","NUMBER","22","","","N"
"T_ZZGL","ADDRESS","地址","地址","VARCHAR2","600","","","N"
"T_ZZGL","FZR","负责人","负责人","VARCHAR2","50","","","N"
"T_ZZGL","ZLFZR","质量负责人","质量负责人","VARCHAR2","50","","","N"
"T_ZZGL","ZZID","证照id","证照id","NUMBER","22","","","N"
"T_ZZGL","ZCDJHM","注册登记号码
","注册登记号码
","VARCHAR2","50","","","N"
"T_ZZGL","JYFW","经营范围","经营范围","VARCHAR2","4000","","","N"
"T_ZZGL","BZDJJG","办证登记机关","办证登记机关","VARCHAR2","50","","","N"
"T_ZZGL","FZSJ","发证时间","发证时间","DATE","7","","","N"
"T_ZZGL","YXQ","有效期限至","有效期限至","DATE","7","","","N"
"T_ZZGL","GDNJ","规定年检","规定年检","DATE","7","","","N"
"T_ZZGL","ZJNJ","最近年检","最近年检","DATE","7","","","N"
"T_ZZGL","MEMO","备注
","备注
","VARCHAR2","500","","","N"
"T_ZZGL","ID","主键","主键","NUMBER","22","","","Y"
"T_ZZGL","FR","法人","法人","VARCHAR2","50","","","N"
"T_ZZGLGSDY","ID","公司id","公司id","NUMBER","22","","","Y"
"T_ZZGLGSDY","NAME","公司名称","公司名称","VARCHAR2","200","","","N"
"T_ZZGLGSDY","PID","所属公司","所属公司","NUMBER","22","","","N"
"T_ZZGL_RYGL","ID","主键","主键","NUMBER","22","","","Y"
"T_ZZGL_RYGL","NAME","姓名","姓名","VARCHAR2","50","","","N"
"T_ZZGL_RYGL","COMPANY","所属公司","所属公司","VARCHAR2","100","","","N"
"T_ZZGL_RYGL","AUTHORIZE","授权","授权","VARCHAR2","100","","","N"
"T_ZZGL_RYGL","EMPLOYEEID","人员id","人员id","NUMBER","22","","","N"
"T_ZZGL_ZZDY","ID","证照id","证照id","NUMBER","22","","","Y"
"T_ZZGL_ZZDY","NAME","证照名称","证照名称","VARCHAR2","100","","","N"
"T_ZZGL_ZZDY","YJ","代表提前多少天预警","代表提前多少天预警","NUMBER","22","","","N"
"USER_MEMORY_STORAGE","user_id","","","NUMBER","22","","","N"
"USER_MEMORY_STORAGE","merge_rule","","","NUMBER","22","","0","N"
"USER_MEMORY_STORAGE","memory","","","CLOB","4000","","","N"
"V_101130_GKXTMP","ENTRYID","","","NUMBER","22","","","N"
"V_101130_GKXTMP","KMNO","","","VARCHAR2","20","","","N"
"V_101130_GKXTMP","ASSTACTTYPE","","","VARCHAR2","100","","","N"
"V_101130_GKXTMP","SEQID","","","NUMBER","22","","","N"
"V_101130_GKXTMP","ENTRYNAME","","","VARCHAR2","100","","","N"
"V_101255_QRY_TABLE","GOODSNAME","","","VARCHAR2","500","","","N"
"V_101255_QRY_TABLE","ENTRYID","","","NUMBER","22","12","0","N"
"V_101255_QRY_TABLE","ENTRYNAME","","","VARCHAR2","100","","","N"
"V_101255_QRY_TABLE","YWMK","","","NUMBER","22","","","N"
"V_101255_QRY_TABLE","YWMKNAME","","","VARCHAR2","100","","","N"
"V_101255_QRY_TABLE","CITYID","","","NUMBER","22","","","N"
"V_101255_QRY_TABLE","CITYNAME","","","VARCHAR2","30","","","N"
"V_101255_QRY_TABLE","PROVINCEID","","","NUMBER","22","10","0","N"
"V_101255_QRY_TABLE","PROVINCENAME","","","VARCHAR2","20","","","N"
"V_101255_QRY_TABLE","CREDATE","","","DATE","7","","","N"
"V_101255_QRY_TABLE","STQTY","","","NUMBER","22","","","N"
"V_101255_QRY_TABLE","SAQTY","","","NUMBER","22","","","N"
"V_OA_SYS_ORG_ITEM_SYNC","JL_ID","","","NVARCHAR2","64","","","N"
"V_OA_SYS_ORG_ITEM_SYNC","JL_NAME","","","NVARCHAR2","1000","","","N"
"V_OA_SYS_ORG_ITEM_SYNC","JL_LOGIN_NAME","","","NVARCHAR2","1000","","","N"
"V_OA_SYS_ORG_ITEM_SYNC","CORP_NAME","","","NVARCHAR2","100","","","N"
"V_OA_SYS_ORG_ITEM_SYNC","DEPTNAME","","","NVARCHAR2","1000","","","N"
"V_STATUS_SYNC","v_order_no","","","VARCHAR2","32","","","N"
"V_STATUS_SYNC","v_businessType","","","NUMBER","22","","0","N"
"V_STATUS_SYNC","push_status","","","NUMBER","22","","0","N"
"V_STATUS_SYNC","V_SASETTLEID","","","VARCHAR2","100","","","N"
"V_STATUS_SYNC","V_SALEID","","","VARCHAR2","100","","","N"
"WEB_OPLOG","LOGID","日志ID	","日志ID	","NUMBER","22","12","0","Y"
"WEB_OPLOG","USERID","用户ID","用户ID","NUMBER","22","12","0","N"
"WEB_OPLOG","CREDATE","操作时间","操作时间","DATE","7","","","N"
"WEB_OPLOG","MEMO","操作内容","操作内容","VARCHAR2","1000","","","N"
"WMS_CANCEL_AUTH","CONFIGID","业务类型配置ID","业务类型配置ID","NUMBER","22","10","0","N"
"WMS_CANCEL_AUTH","ROLEID","角色ID","角色ID","NUMBER","22","10","0","N"
"WMS_CANCEL_AUTH","INPUTMANID","录入人ID","录入人ID","NUMBER","22","10","0","N"
"WMS_CANCEL_AUTH","CREDATE","授权更改时间","授权更改时间","DATE","7","","","N"
"WMS_CANCEL_AUTH","SEQID","主键ID","主键ID","NUMBER","22","10","0","Y"
"WMS_GOODSGROUP_FEEDBACK","SEQID","主键ID","主键ID","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK","GOODSOWNERID","对应物流系统货主标识码","对应物流系统货主标识码","NUMBER","22","10","0","Y"
"WMS_GOODSGROUP_FEEDBACK","CREDATE","制单日期","制单日期","DATE","7","","","N"
"WMS_GOODSGROUP_FEEDBACK","ERPDOCID","","","NUMBER","22","10","0","Y"
"WMS_GOODSGROUP_FEEDBACK","ERPDTLID","","","NUMBER","22","10","0","Y"
"WMS_GOODSGROUP_FEEDBACK","GROUPID","","","NUMBER","22","10","0","Y"
"WMS_GOODSGROUP_FEEDBACK","OPERATIONTYPE","","","NUMBER","22","4","0","Y"
"WMS_GOODSGROUP_FEEDBACK","GOODSID","品种ID","品种ID","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK","GOODSQTY","总采购量","总采购量","NUMBER","22","16","6","N"
"WMS_GOODSGROUP_FEEDBACK","LOTNO","批号","批号","VARCHAR2","400","","","N"
"WMS_GOODSGROUP_FEEDBACK","FINDATE","完成日期","完成日期","DATE","7","","","N"
"WMS_GOODSGROUP_FEEDBACK","ERRMSG","物流取消反馈信息","物流取消反馈信息","VARCHAR2","2000","","","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","SEQID","主键ID","主键ID","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","GOODSOWNERID","对应物流系统货主标识码","对应物流系统货主标识码","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","CREDATE","制单日期","制单日期","DATE","7","","","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","ERPDOCID","","","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","ERPDTLID","","","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","GROUPID","","","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","OPERATIONTYPE","","","NUMBER","22","4","0","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","GOODSID","品种ID","品种ID","NUMBER","22","10","0","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","GOODSQTY","总采购量","总采购量","NUMBER","22","16","6","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","LOTNO","批号","批号","VARCHAR2","400","","","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","FINDATE","完成日期","完成日期","DATE","7","","","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","ERRMSG","物流取消反馈信息","物流取消反馈信息","VARCHAR2","2000","","","N"
"WMS_GOODSGROUP_FEEDBACK_HIS","DELDATE","","","DATE","7","","","N"
"WMS_INTER_OPERATOR_CONFIG","CONFIGID","分类ID","分类ID","NUMBER","22","10","0","Y"
"WMS_INTER_OPERATOR_CONFIG","PARENTCONFIGID","上级分类ID","上级分类ID","NUMBER","22","10","0","N"
"WMS_INTER_OPERATOR_CONFIG","CONFIGNAME","分类名称","分类名称","VARCHAR2","40","","","N"
"WMS_INTER_OPERATOR_CONFIG","CONFIGNO","分类编号","分类编号","VARCHAR2","40","","","N"
"WMS_INTER_OPERATOR_CONFIG","CONFIGOPCODE","分类操作码","分类操作码","VARCHAR2","40","","","N"
"WMS_INTER_OPERATOR_CONFIG","ENTRYID","核算单元ID","核算单元ID","NUMBER","22","10","0","N"
"WMS_INTER_OPERATOR_CONFIG","MEMO","备注","备注","VARCHAR2","100","","","N"
"WMS_INTER_OPERATOR_CONFIG","PKCOLNAME","主键列名","主键列名","VARCHAR2","100","","","N"
"WMS_INTER_OPERATOR_CONFIG","SOURCETABLENAME","更新表名","更新表名","VARCHAR2","100","","","N"
"WMS_INTER_OPERATOR_CONFIG","AUTHROLES","授权角色","授权角色","VARCHAR2","2000","","","N"
"WMS_INTER_OPERATOR_CONFIG","AUTHROLEIDS","授权角色ID","授权角色ID","VARCHAR2","2000","","","N"
"WMS_INTER_OPERATOR_CONFIG","INOUTFLAG","出入库类型","出入库类型","NUMBER","22","1","0","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","CONFIGID","配置总单ID","配置总单ID","NUMBER","22","10","0","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","OPERATIONTYPE","业务类型","业务类型","NUMBER","22","10","0","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","CANCANCEL","是否允许取消","是否允许取消","NUMBER","22","1","0","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","CANSEND","是否允许上传","是否允许上传","NUMBER","22","10","0","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","SUSECGENFLAG","收货自动二次生成通知单","收货自动二次生成通知单","NUMBER","22","1","0","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","DEFSTORAGEID","入库默认保管帐ID","入库默认保管帐ID","NUMBER","22","10","0","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","CONFIGDTLID","配置细单ID","配置细单ID","NUMBER","22","10","0","Y"
"WMS_INTER_OPERATOR_CONFIG_DTL","INWHERES","上传条件(SQL)","上传条件(SQL)","VARCHAR2","2000","","","N"
"WMS_INTER_OPERATOR_CONFIG_DTL","OPID","功能ID","功能ID","NUMBER","22","20","0","N"
"WMS_UDI_PARSER_RULE","RULEID","","","NUMBER","22","12","0","Y"
"WMS_UDI_PARSER_RULE","RULENAME","","","VARCHAR2","50","","","N"
"WMS_UDI_PARSER_RULE","RULECODE","","","VARCHAR2","50","","","N"
"WMS_UDI_PARSER_RULE","MEMO","","","VARCHAR2","200","","","N"
"WMS_UDI_PARSER_RULE","CODELENGTH","","","NUMBER","22","20","0","N"
"WMS_UDI_PARSER_RULE_DTL","RULEDTLID","","","NUMBER","22","12","0","Y"
"WMS_UDI_PARSER_RULE_DTL","RULEID","","","NUMBER","22","12","0","N"
"WMS_UDI_PARSER_RULE_DTL","DATATYPE","","","NUMBER","22","2","0","N"
"WMS_UDI_PARSER_RULE_DTL","STARTINDEX","","","NUMBER","22","12","0","N"
"WMS_UDI_PARSER_RULE_DTL","ENDINDEX","","","NUMBER","22","12","0","N"
"WMS_UDI_PARSER_RULE_DTL","DATAFORMAT","","","VARCHAR2","20","","","N"
"WSDD_PROMSALES_DOC","DOCID","总单号","总单号","NUMBER","22","10","0","Y"
"WSDD_PROMSALES_DOC","ENTRYID","独立单元ID","独立单元ID","NUMBER","22","10","0","N"
"WSDD_PROMSALES_DOC","PROMSALESNAME","活动名称","活动名称","VARCHAR2","200","","","N"
"WSDD_PROMSALES_DOC","PSTYPE","","","VARCHAR2","20","","","N"
"WSDD_PROMSALES_DOC","PSINFO","","","VARCHAR2","500","","","N"
"WSDD_PROMSALES_DOC","PSSTARDATE","","","DATE","7","","","N"
"WSDD_PROMSALES_DOC","PSENDDATE","","","DATE","7","","","N"
"WSDD_PROMSALES_DOC","USESTATUS","总单状态","总单状态","NUMBER","22","1","0","N"
"WSDD_PROMSALES_DOC","PSCJMAN","","","VARCHAR2","100","","","N"
"WSDD_PROMSALES_DOC","PSLXRXX","","","VARCHAR2","200","","","N"
"WSDD_PROMSALES_DOC","SYKHDX","","","VARCHAR2","200","","","N"
"WSDD_PROMSALES_DOC","SYZYFW","","","VARCHAR2","200","","","N"
"WSDD_PROMSALES_DOC","MEMO","其它说明","其它说明","VARCHAR2","200","","","N"
"WSDD_PROMSALES_DOC","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"WSDD_PROMSALES_DOC","CREDATE","制单日期","制单日期","DATE","7","","","N"
"WSDD_PROMSALES_DTL","DTLID","细单id","细单id","NUMBER","22","10","0","Y"
"WSDD_PROMSALES_DTL","DOCID","总单id","总单id","NUMBER","22","10","0","N"
"WSDD_PROMSALES_DTL","GOODSID","品种ID","品种ID","NUMBER","22","10","0","N"
"WSDD_PROMSALES_DTL","ZCTYPE","","","VARCHAR2","100","","","N"
"WSDD_PROMSALES_DTL","PSPRICE","","","NUMBER","22","20","10","N"
"XMYLF_MPCS_PR_CMD_DOC_V","CMDID","生产任务单ID","生产任务单ID","NUMBER","22","10","0","Y"
"XMYLF_MPCS_PR_CMD_DOC_V","CMDNO","批号","批号","VARCHAR2","50","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","CMDNAME","","","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRODCOMPANYID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRODUCEROPCODE","","","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRODUCERTYPE","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRODUCERSTATUS","","","NUMBER","22","1","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRODUCERNAME","","","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","OPFLAG","","","NUMBER","22","1","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","STARTDATE","有效起始时间","有效起始时间","DATE","7","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","ENDDATE","有效结束日期","有效结束日期","DATE","7","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PGOODSID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","GOODSNAME","赠品商品名称","赠品商品名称","VARCHAR2","500","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","OPCODE","操作码","操作码","VARCHAR2","140","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","GOODSUNIT","赠品基本单位","赠品基本单位","VARCHAR2","10","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","GOODSTYPE","赠品规格","赠品规格","VARCHAR2","400","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","GOODSNO","赠品编码","赠品编码","VARCHAR2","50","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PGOODSDTLID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PACKNAME","包装名称","包装名称","VARCHAR2","10","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PACKSIZE","末次进货包装大小","末次进货包装大小","NUMBER","22","16","6","N"
"XMYLF_MPCS_PR_CMD_DOC_V","COLORSTRING","","","VARCHAR2","2000","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","MODEL","","","VARCHAR2","2000","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PGOODSQTY","产成品入库数量","产成品入库数量","NUMBER","22","16","6","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PGOODSRQTY","","","NUMBER","22","16","6","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PGOODSINQTY","","","NUMBER","22","16","6","N"
"XMYLF_MPCS_PR_CMD_DOC_V","BOMID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","BOMNO","","","VARCHAR2","40","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","BOMTYPE","","","NUMBER","22","1","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","CUSTOMERID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","CUSTOMOPCODE","限定客户操作码","限定客户操作码","VARCHAR2","40","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","CUSTOMNAME","限定客户名称","限定客户名称","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","CMDTYPE","订单类别","订单类别","NUMBER","22","1","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","COMEFROM","赠品策略来源","赠品策略来源","NUMBER","22","1","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","USESTATUS","总单状态","总单状态","NUMBER","22","1","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","INPUTMANID","制单人ID","制单人ID","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","INPUTMANNAME","制单人","制单人","VARCHAR2","40","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","CREDATE","制单日期","制单日期","DATE","7","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","SETTLEMANID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","SETTLEMANNAME","","","VARCHAR2","40","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","SETTLEDATE","","","DATE","7","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","DELIID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","DELINAME","","","VARCHAR2","40","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","DELIDATE","","","DATE","7","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRINTNO","打印号","打印号","VARCHAR2","20","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRINTLINE","打印行号","打印行号","NUMBER","22","5","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PSTORAGEID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","STORAGENAME","目标保管帐名称","目标保管帐名称","VARCHAR2","120","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","STORAGECODE","","","VARCHAR2","40","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PRODUCETECH","","","VARCHAR2","1000","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","ECOTECHTARGET","","","VARCHAR2","1000","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","MEMO","总单备注","总单备注","VARCHAR2","200","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","ENTRYID","核算单元ID","核算单元ID","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","ENTRYNAME","核算单元","核算单元","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","SOURCEID","源单ID","源单ID","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","INNORDID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PROCROUTEID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PROCROUTENO","","","VARCHAR2","50","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PROCROUTENAME","","","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PROCROUTEOPCODE","","","VARCHAR2","50","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","SUMPLANQTY","","","NUMBER","22","16","6","N"
"XMYLF_MPCS_PR_CMD_DOC_V","YXFLAG","","","VARCHAR2","10","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","DEADLINE","","","DATE","7","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","WORKSGROUPID","","","NUMBER","22","10","0","N"
"XMYLF_MPCS_PR_CMD_DOC_V","WORKSNAME","","","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","PACKMANNAME","","","VARCHAR2","100","","","N"
"XMYLF_MPCS_PR_CMD_DOC_V","QUALITYMANNAME","","","VARCHAR2","100","","","N"
"XSE100","GOODSID","","","NUMBER","22","","","N"
"XSE100","PLACEPOINTID","","","NUMBER","22","","","N"
"XSE100","STORAGEID","","","NUMBER","22","","","N"
"XXB_WSX_YB_GOODS_TEMP","TEMP_ID","","","NUMBER","22","10","0","N"
"XXB_WSX_YB_GOODS_TEMP","TEMP_YBID","","","NUMBER","22","10","0","N"
