"TABLE_NAME","COLUMN_NAME","CNTITLE","CNNAME","DATA_TYPE","DATA_LENGTH","DATA_PRECISION","DATA_SCALE","IS_PK"
"WMS_OUT_ORDER_DTL","CANKEEP","","","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","ZXCOLOR","","","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","TPRICETICK","计费勾兑标志","计费勾兑标志","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","TPRICEFLAG","不计费标志","不计费标志","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","DTLMEMO","细单备注","细单备注","VARCHAR2","200","","","N"
"WMS_OUT_ORDER_DTL","BMSIODTLID","","","VARCHAR2","100","","","N"
"WMS_OUT_ORDER_DTL","PACKINGQTY","","","NUMBER","22","16","6","N"
"WMS_OUT_ORDER_DTL","PRTORDERSET","","","VARCHAR2","200","","","N"
"WMS_OUT_ORDER_DTL","BMSINOUTID","","","VARCHAR2","100","","","N"
"WMS_OUT_ORDER_DTL","SORTTYPE","分区类型","分区类型","NUMBER","22","2","0","N"
"WMS_OUT_ORDER_DTL","WAVEGOODSDTLID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","PRTINVFLAG","","","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","INVID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","DTLZXCOLUMN1","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","DTLZXCOLUMN2","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","DTLZXCOLUMN3","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","DTLZXCOLUMN4","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","DTLZXCOLUMN5","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","PRINTNO","","","VARCHAR2","20","","","N"
"WMS_OUT_ORDER_DTL","PRINTLINE","","","NUMBER","22","2","0","N"
"WMS_OUT_ORDER_DTL","LOTLIMIT","批号限定个数","批号限定个数","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","PERIODLIMIT","效期限制","效期限制","NUMBER","22","6","0","N"
"WMS_OUT_ORDER_DTL","PERIODLIMITUNIT","效期限制单位","效期限制单位","VARCHAR2","20","","","N"
"WMS_OUT_ORDER_DTL","CANCELDATE","取消时间","取消时间","DATE","7","","","N"
"WMS_OUT_ORDER_DTL","CANCELMANID","取消人ID","取消人ID","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","WAITFORCANCEL","等待取消标志","等待取消标志","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN1","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN2","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN3","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN4","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN5","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN6","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN7","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN8","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN9","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN10","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN11","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN12","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN13","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN14","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN15","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN16","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN17","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN18","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN19","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","LYDTLZXCOLUMN20","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","INVCODE","发票代码","发票代码","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","TO_ZSPT","","","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","TO_ZSPTDATE","","","DATE","7","","","N"
"WMS_OUT_ORDER_DTL","FROM_SUDTLID","原采购细单ID","原采购细单ID","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","TO_GOODSOWNERID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","TO_OWNERGOODSID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","TO_GOODSID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","TO_LOTID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","TO_GOODSPACKID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","TO_USESTATUS","","","NUMBER","22","2","0","N"
"WMS_OUT_ORDER_DTL","TO_ERRORMEMO","","","VARCHAR2","4000","","","N"
"WMS_OUT_ORDER_DTL","SOURCEOUTDTLID","","","NUMBER","22","12","0","N"
"WMS_OUT_ORDER_DTL","AUTOTASKFLAG","","","NUMBER","22","1","0","N"
"WMS_OUT_ORDER_DTL","AUTOCREDATE","","","DATE","7","","","N"
"WMS_OUT_ORDER_DTL","BUYINGPRICE","","","NUMBER","22","20","10","N"
"WMS_OUT_PRINT_SET","SEQID","序列号","序列号","NUMBER","22","12","0","Y"
"WMS_OUT_PRINT_SET","PLANNAME","打印方案名称","打印方案名称","VARCHAR2","200","","","N"
"WMS_OUT_PRINT_SET","SAVETABLE","更新表","更新表","VARCHAR2","100","","","N"
"WMS_OUT_PRINT_SET","SAVECOLUMN","更新表主键","更新表主键","VARCHAR2","100","","","N"
"WMS_OUT_PRINT_SET","PRIORITY","优先级","优先级","NUMBER","22","12","0","N"
"WMS_OUT_PRINT_SET","PRINTTYPE","打印类型","打印类型","NUMBER","22","1","0","N"
"WMS_OUT_PRINT_SET","WAREHID","物流中心ID","物流中心ID","NUMBER","22","10","0","N"
"WMS_OUT_PRINT_SET","GOODSOWNERID","货主ID","货主ID","NUMBER","22","10","0","N"
"WMS_PICKAREA","PICKAREAID","拣货工作区ID","拣货工作区ID","NUMBER","22","12","0","Y"
"WMS_PICKAREA","PICKAREANO","拣货工作区编码","拣货工作区编码","VARCHAR2","40","","","N"
"WMS_PICKAREA","PICKAREANAME","拣货工作区名称","拣货工作区名称","VARCHAR2","100","","","N"
"WMS_PICKAREA","EQUA_FLAG","等同于分区标志","等同于分区标志","NUMBER","22","1","0","N"
"WMS_PICKAREA","EQUA_SECTIONID","同于分区ID","同于分区ID","NUMBER","22","12","0","N"
"WMS_PICKAREA","PICKAREATYPE","拣货工作区类型","拣货工作区类型","NUMBER","22","1","0","N"
"WMS_PICKAREA","BOXFLAG","箱拣区标志","箱拣区标志","NUMBER","22","1","0","N"
"WMS_PICKAREA","GROUPID","工作组ID","工作组ID","NUMBER","22","12","0","N"
"WMS_PICKAREA","PICKFLOWID","拣货流水线ID","拣货流水线ID","NUMBER","22","12","0","N"
"WMS_PICKAREA","PICKORDER","拣货顺序","拣货顺序","NUMBER","22","2","0","N"
"WMS_PICKAREA","USESTATUS","状态","状态","NUMBER","22","1","0","N"
"WMS_PICKAREA","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_PICKAREA","AREAID","库区ID","库区ID","NUMBER","22","12","0","N"
"WMS_PICKAREA","AUTOPRTPARAM","库区名称","库区名称","NUMBER","22","4","0","N"
"WMS_PICKAREA","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"WMS_PICKAREA","PRTPERPACKFLAG","每箱打印出库标签","每箱打印出库标签","NUMBER","22","1","0","N"
"WMS_PICKAREA","WHOLEOUTFLAG","散件整出标志","散件整出标志","NUMBER","22","1","0","N"
"WMS_PICKAREA","ZX_PICKOUTNO","拣货弹出口","拣货弹出口","VARCHAR2","40","","","N"
"WMS_PICKAREA","ZX_TRADEOUTNO","补货弹出口","补货弹出口","VARCHAR2","40","","","N"
"WMS_PICKAREA_POS_DEF","DEFID","细单ID","细单ID","NUMBER","22","12","0","Y"
"WMS_PICKAREA_POS_DEF","PICKAREAID","拣货工作区ID","拣货工作区ID","NUMBER","22","12","0","N"
"WMS_PICKAREA_POS_DEF","POSID","货位ID","货位ID","NUMBER","22","12","0","N"
"WMS_PICKAREA_POS_DEF","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_PICKAREA_POS_DEF","PICKSEQ","拣货顺序","拣货顺序","NUMBER","22","12","0","N"
"WMS_PICKFLOW","PICKFLOWID","拣货流水线ID","拣货流水线ID","NUMBER","22","12","0","Y"
"WMS_PICKFLOW","PICKFLOWNO","拣货流水线编码","拣货流水线编码","VARCHAR2","40","","","N"
"WMS_PICKFLOW","PICKFLOWNAME","拣货流水线名称","拣货流水线名称","VARCHAR2","100","","","N"
"WMS_PICKFLOW","INFLUXFLAG","","","NUMBER","22","1","0","N"
"WMS_PICKFLOW","USESTATUS","状态","状态","NUMBER","22","1","0","N"
"WMS_PICKFLOW","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_PICKFLOW","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"WMS_PICKFLOW","WCSFLAG","","","NUMBER","22","1","0","N"
"WMS_PICKFLOW","AUTOBOUNDBOX","自动绑定周转箱","自动绑定周转箱","NUMBER","22","1","0","N"
"WMS_POS_DEF","POSID","货位ID","货位ID","NUMBER","22","12","0","Y"
"WMS_POS_DEF","AREAID","库区ID","库区ID","NUMBER","22","12","0","N"
"WMS_POS_DEF","SECTIONID","分区ID","分区ID","NUMBER","22","12","0","N"
"WMS_POS_DEF","POSNO","货位编码","货位编码","VARCHAR2","20","","","N"
"WMS_POS_DEF","POSNAME","货位名称","货位名称","VARCHAR2","100","","","N"
"WMS_POS_DEF","POSTYPE","货位类型ID","货位类型ID","NUMBER","22","12","0","N"
"WMS_POS_DEF","AISLE_NO","排号","排号","VARCHAR2","20","","","N"
"WMS_POS_DEF","BAY_NO","列号","列号","VARCHAR2","20","","","N"
"WMS_POS_DEF","LEVEL_NO","层号","层号","VARCHAR2","20","","","N"
"WMS_POS_DEF","USESTATUS","状态","状态","NUMBER","22","1","0","N"
"WMS_POS_DEF","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_POS_DEF","LAST_TURNOVER","最后翻跺日期","最后翻跺日期","DATE","7","","","N"
"WMS_POS_DEF","TURNOVERCNT","翻跺次数","翻跺次数","NUMBER","22","6","0","N"
"WMS_POS_DEF","LENGTH","长（公分）","长（公分）","NUMBER","22","8","2","N"
"WMS_POS_DEF","WIDTH","宽（公分）","宽（公分）","NUMBER","22","8","2","N"
"WMS_POS_DEF","HEIGHT","高（公分）","高（公分）","NUMBER","22","8","2","N"
"WMS_POS_DEF","WEIGHT","承重（KG）","承重（KG）","NUMBER","22","16","2","N"
"WMS_POS_DEF","GOODSNUM","货品个数","货品个数","NUMBER","22","6","0","N"
"WMS_POS_DEF","LOTNUM","批号个数","批号个数","NUMBER","22","6","0","N"
"WMS_POS_DEF","DEPTH_NO","深度","深度","NUMBER","22","1","0","N"
"WMS_POS_DEF","INNERSEQ","内部序号","内部序号","NUMBER","22","12","0","N"
"WMS_POS_DEF","EXISTSGOODSCOUNT","已放货品个数","已放货品个数","NUMBER","22","6","0","N"
"WMS_POS_DEF","EXISTSLOTCOUNT","已放批号个数","已放批号个数","NUMBER","22","6","0","N"
"WMS_POS_DEF","EXISTSCUBAGE","已占用容积","已占用容积","NUMBER","22","20","10","N"
"WMS_POS_DEF","EXISTSWEIGHT","已占用承重","已占用承重","NUMBER","22","16","6","N"
"WMS_POS_DEF","POSFLAG","货位标志","货位标志","NUMBER","22","1","0","N"
"WMS_POS_DEF","EXISTSPERCENT","已占用百分比","已占用百分比","NUMBER","22","20","10","N"
"WMS_POS_DEF","POINTID","","","NUMBER","22","12","0","N"
"WMS_POS_DEF","ZX_TUNNELNO","巷道号","巷道号","VARCHAR2","40","","","N"
"WMS_POS_TYPE","TYPEID","类型ID","类型ID","NUMBER","22","12","0","Y"
"WMS_POS_TYPE","TYPENAME","货位类型","货位类型","VARCHAR2","200","","","N"
"WMS_POS_TYPE","STORELEVEL","存储层级","存储层级","NUMBER","22","1","0","N"
"WMS_POS_TYPE","TRAYNUM","可存放托盘数","可存放托盘数","NUMBER","22","12","0","N"
"WMS_POS_TYPE","LENGTH","长（公分）","长（公分）","NUMBER","22","8","2","N"
"WMS_POS_TYPE","WIDTH","宽（公分）","宽（公分）","NUMBER","22","8","2","N"
"WMS_POS_TYPE","HEIGHT","高（公分）","高（公分）","NUMBER","22","8","2","N"
"WMS_POS_TYPE","WEIGHT","承重（KG）","承重（KG）","NUMBER","22","8","2","N"
"WMS_POS_TYPE","CFSL","","","NUMBER","22","12","0","N"
"WMS_QTY_CUT_PLAN","PLANID","计划ID","计划ID","NUMBER","22","12","0","Y"
"WMS_QTY_CUT_PLAN","CREDATE","计划制定日期","计划制定日期","DATE","7","","","N"
"WMS_QTY_CUT_PLAN","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"WMS_QTY_CUT_PLAN","PLANDATE","计划盘点日期","计划盘点日期","DATE","7","","","N"
"WMS_QTY_CUT_PLAN","INPUTMANID","创建人ID","创建人ID","NUMBER","22","12","0","N"
"WMS_QTY_CUT_PLAN","USESTATUS","状态","状态","NUMBER","22","1","0","N"
"WMS_QTY_CUT_PLAN","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_QTY_CUT_PLAN","PLANNAME","盘点计划名称","盘点计划名称","VARCHAR2","200","","","N"
"WMS_QTY_CUT_PLAN","CUTMETHOD","盘点方式","盘点方式","NUMBER","22","1","0","N"
"WMS_QTY_CUT_PLAN_DTL","PLANID","计划ID","计划ID","NUMBER","22","12","0","N"
"WMS_QTY_CUT_PLAN_DTL","PLANDTLID","计划细单ID","计划细单ID","NUMBER","22","12","0","Y"
"WMS_QTY_CUT_PLAN_DTL","POSID","货位ID","货位ID","NUMBER","22","12","0","N"
"WMS_QTY_CUT_PLAN_DTL","CUTDATE","实际盘点日期","实际盘点日期","DATE","7","","","N"
"WMS_QTY_CUT_PLAN_DTL","CUTMANID","实际盘点人ID","实际盘点人ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","RECEIVEID","收货明细ID","收货明细ID","NUMBER","22","12","0","Y"
"WMS_RECEIVE_DTL","INDTLID","入库细单ID","入库细单ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","OWNERGOODSID","货主货品ID","货主货品ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","GOODSID","货品主档ID","货品主档ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","GOODSPACKID","包装ID","包装ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","BATCHNO","批次","批次","VARCHAR2","20","","","N"
"WMS_RECEIVE_DTL","LOTID","批号ID","批号ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","POSID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","GOODSSTATUSID","货品状态ID","货品状态ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","QUANTITYSTATUS","质量状态","质量状态","NUMBER","22","2","0","N"
"WMS_RECEIVE_DTL","GOODSQTY","货品数量","货品数量","NUMBER","22","16","6","N"
"WMS_RECEIVE_DTL","WHOLEQTY","整件件数","整件件数","NUMBER","22","8","0","N"
"WMS_RECEIVE_DTL","SCATTERQTY","散件数量","散件数量","NUMBER","22","16","6","N"
"WMS_RECEIVE_DTL","PRINTLINE","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","PRINTNO","","","VARCHAR2","20","","","N"
"WMS_RECEIVE_DTL","RECMEMO","收货备注","收货备注","VARCHAR2","200","","","N"
"WMS_RECEIVE_DTL","FACEQUALITY","外观质量","外观质量","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","PACKQUALITY","包装质量","包装质量","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","TRANSTEMP","运输温度","运输温度","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","IMPORTREPFLAG","药检报告1","药检报告1","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","PASSGATEFLAG","通关单","通关单","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","REGISTEFLAG","注册证","注册证","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","MEDCHECKFLAG","药检证标志","药检证标志","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","ELIGIBILITYFLAG","合格证标志","合格证标志","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","APPROVEDOCNO","批准文号","批准文号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","REGISTNO","进口注册证号","进口注册证号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","RPTNO","口岸检验报告证号","口岸检验报告证号","VARCHAR2","40","","","N"
"WMS_RECEIVE_DTL","BACKWHYID","销退原因","销退原因","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","CHECKMANID1","验收员Aid","验收员Aid","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","CHECKMANID2","验收员Bid","验收员Bid","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","CHECKDOCNO","货品检验报告单号","货品检验报告单号","VARCHAR2","50","","","N"
"WMS_RECEIVE_DTL","QUCHECKID","检查部门ID","检查部门ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","LQCCHECK","可见异物检验","可见异物检验","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","PASSGATENO","通关号","通关号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","PIJIANNO","批件号","批件号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","INPUTMANID","验收员ID","验收员ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","RECEIVEDATE","收货时间","收货时间","DATE","7","","","N"
"WMS_RECEIVE_DTL","SORTTYPE","区分类型","区分类型","NUMBER","22","2","0","N"
"WMS_RECEIVE_DTL","CHECKDATE","验收时间","验收时间","DATE","7","","","N"
"WMS_RECEIVE_DTL","WHOLESECTIONID","指定整件分区ID","指定整件分区ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","SECTIONID","指定散件分区ID","指定散件分区ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","SENDNO","生物制品批签发编号","生物制品批签发编号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","LPNCODE","LPN条码","LPN条码","VARCHAR2","80","","","N"
"WMS_RECEIVE_DTL","CONTAINERID","容器ID","容器ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","CHECKMAN1","验收员A","验收员A","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","CHECKMAN2","验收员B","验收员B","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","RULINGFLAG","异常标志","异常标志","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","GOODSPACKNAME","包装名称","包装名称","VARCHAR2","10","","","N"
"WMS_RECEIVE_DTL","PACKSIZE","包装大小","包装大小","NUMBER","22","16","6","N"
"WMS_RECEIVE_DTL","GOODSLENGTH","长（公分）","长（公分）","NUMBER","22","16","6","N"
"WMS_RECEIVE_DTL","GOODSWIDTH","宽（公分）","宽（公分）","NUMBER","22","16","6","N"
"WMS_RECEIVE_DTL","GOODSHEIGHT","高（公分）","高（公分）","NUMBER","22","16","6","N"
"WMS_RECEIVE_DTL","GOODSCUBAGE","体积（立方米）","体积（立方米）","NUMBER","22","20","10","N"
"WMS_RECEIVE_DTL","GOODSWEIGHT","重量（KG）","重量（KG）","NUMBER","22","16","6","N"
"WMS_RECEIVE_DTL","LOTNO","批号","批号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","KILLLOTNO","灭菌批号","灭菌批号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","VALIDDATE","有效期至","有效期至","DATE","7","","","N"
"WMS_RECEIVE_DTL","PRODDATE","生产日期","生产日期","DATE","7","","","N"
"WMS_RECEIVE_DTL","USESTATUS","细单状态","细单状态","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","GSPFLAG","验收标志","验收标志","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","RECEIVETYPE","收货类型","收货类型","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","TRAYSECTIONID","指定托盘分区ID","指定托盘分区ID","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","PRODLICENSENO","生产许可证号","生产许可证号","VARCHAR2","100","","","N"
"WMS_RECEIVE_DTL","STATUSREASON","","","NUMBER","22","2","0","N"
"WMS_RECEIVE_DTL","PRINTFLAG","","","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","PRINTDATE","","","DATE","7","","","N"
"WMS_RECEIVE_DTL","PRINTMANID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","RECEIVEDOCID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","MATCHDATE","","","DATE","7","","","N"
"WMS_RECEIVE_DTL","MATCHMANID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","CHECKMEMO","验收备注","验收备注","VARCHAR2","200","","","N"
"WMS_RECEIVE_DTL","RECEIVEDETAILID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","MATCHFLAG","匹配状态","匹配状态","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","PLANQUALIFIEDREASON","拟合格原因","拟合格原因","VARCHAR2","2000","","","N"
"WMS_RECEIVE_DTL","PRINTMONTHFLAG","打印精确到月","打印精确到月","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","LOTNOFACTNAME","批号生产厂家","批号生产厂家","VARCHAR2","200","","","N"
"WMS_RECEIVE_DTL","INVOICECODE","发票代码","发票代码","VARCHAR2","200","","","N"
"WMS_RECEIVE_DTL","INVOICENO","发票号码","发票号码","VARCHAR2","200","","","N"
"WMS_RECEIVE_DTL","INVOICEDATE","发票日期","发票日期","DATE","7","","","N"
"WMS_RECEIVE_DTL","YJBG","药检报告","药检报告","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","SHTXL","随货同行联","随货同行联","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","UNQUALIFIEDMEMO","不合格品的处置措施","不合格品的处置措施","VARCHAR2","2000","","","N"
"WMS_RECEIVE_DTL","CHECKMEMO1","验收备注1","验收备注1","VARCHAR2","200","","","N"
"WMS_RECEIVE_DTL","MAH","上市许可持有人/医疗器械注册人/备案人","上市许可持有人/医疗器械注册人/备案人","VARCHAR2","400","","","N"
"WMS_RECEIVE_DTL","IWCS_MEMO","","","VARCHAR2","2000","","","N"
"WMS_RECEIVE_DTL","IWCS_STATUS","下发IWCS标志","下发IWCS标志","NUMBER","22","2","0","N"
"WMS_RECEIVE_DTL","IWCS_DATE","下发时间","下发时间","DATE","7","","","N"
"WMS_RECEIVE_DTL","IWCS_MSG","IWCS异常信息","IWCS异常信息","VARCHAR2","2000","","","N"
"WMS_RECEIVE_DTL","IWCS_FLAG","IWCS标志","IWCS标志","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","PRINTEXPIREFLAG","打印失效期","打印失效期","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","UDI_CODE","UDI编码","UDI编码","VARCHAR2","200","","","N"
"WMS_RECEIVE_DTL","OUTGENID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","OUTDTLID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","SOURCEOUTDTLID","","","NUMBER","22","12","0","N"
"WMS_RECEIVE_DTL","AUTOTASKFLAG","","","NUMBER","22","1","0","N"
"WMS_RECEIVE_DTL","AUTOCREDATE","","","DATE","7","","","N"
"WMS_RF_OPERATOR","EMPLOYEEID","人员ID","人员ID","NUMBER","22","12","0","Y"
"WMS_RF_OPERATOR","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"WMS_RF_OPERATOR","RF_NO","RF编码","RF编码","VARCHAR2","20","","","N"
"WMS_RF_OPERATOR","RF_PASSWORD","RF密码","RF密码","VARCHAR2","30","","","N"
"WMS_SHIP_ZONE","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"WMS_SHIP_ZONE","ZONEID","集货区ID","集货区ID","NUMBER","22","12","0","Y"
"WMS_SHIP_ZONE","ZONENO","集货区编码","集货区编码","VARCHAR2","50","","","N"
"WMS_SHIP_ZONE","ZONENAME","集货区名称","集货区名称","VARCHAR2","50","","","N"
"WMS_SHIP_ZONE","USESTATUS","状态","状态","NUMBER","22","1","0","N"
"WMS_SHIP_ZONE","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_SHIP_ZONE","CHECKCONDITION","检查条件","检查条件","NUMBER","22","1","0","N"
"WMS_SHIP_ZONE","ZONETYPE","集货区类型","集货区类型","NUMBER","22","2","0","N"
"WMS_SHIP_ZONE","MINPACKS","下限件数","下限件数","NUMBER","22","6","0","N"
"WMS_SHIP_ZONE","MAXPACKS","上限件数","上限件数","NUMBER","22","6","0","N"
"WMS_SHIP_ZONE","SORTPORT","分拣口","分拣口","NUMBER","22","2","0","N"
"WMS_SHIP_ZONE","SEQ","优先级","优先级","NUMBER","22","10","0","N"
"WMS_SHIP_ZONE_OF_RULE","RULEID","主键ID","主键ID","NUMBER","22","12","0","Y"
"WMS_SHIP_ZONE_OF_RULE","ZONEID","集区ID","集区ID","NUMBER","22","12","0","N"
"WMS_SHIP_ZONE_OF_RULE","OFZONEID","溢出集货区ID","溢出集货区ID","NUMBER","22","12","0","N"
"WMS_SHIP_ZONE_OF_RULE","PRIORITY","优先级","优先级","NUMBER","22","8","0","N"
"WMS_SHIP_ZONE_OF_RULE","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_SHIP_ZONE_PICKFLOW_RULE","RULEID","主键ID","主键ID","NUMBER","22","12","0","Y"
"WMS_SHIP_ZONE_PICKFLOW_RULE","ZONEID","集区ID","集区ID","NUMBER","22","12","0","N"
"WMS_SHIP_ZONE_PICKFLOW_RULE","PICKFLOWID","流水线ID","流水线ID","NUMBER","22","12","0","N"
"WMS_SHIP_ZONE_PICKFLOW_RULE","MEMO","备注","备注","VARCHAR2","200","","","N"
"WMS_SHIP_ZONE_POS","WAREHID","物流中心ID","物流中心ID","NUMBER","22","12","0","N"
"WMS_SHIP_ZONE_POS","ZONEID","集货区ID","集货区ID","NUMBER","22","12","0","N"
"WMS_SHIP_ZONE_POS","SHIPPOSID","集合区货位ID","集合区货位ID","NUMBER","22","12","0","Y"
"WMS_SHIP_ZONE_POS","POSNO","集货区货位编码","集货区货位编码","VARCHAR2","50","","","N"
